Location,Current_Date,HCHO_reading,LATITUDE,LONGITUDE,ELEVATION,Precipitation,Average_Temperature
Colombo Proper,2019-07-23,-1.0360142278733146e-05,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-07-24,5.2038730145742104e-05,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-07-25,0.0001644546205319502,6.9,79.867,7.0,0.03,83
Colombo Proper,2019-07-26,0.00017076070013081676,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-07-27,0.00011850446739276426,6.9,79.867,7.0,0.07,83
Colombo Proper,2019-07-28,0.0001041769215942744,6.9,79.867,7.0,0.0,84
Colombo Proper,2019-07-29,0.00017543620611897367,6.9,79.867,7.0,0.0,84
Colombo Proper,2019-07-30,4.6955253049504447e-05,6.9,79.867,7.0,0.0,84
Colombo Proper,2019-07-31,9.259486707748455e-05,6.9,79.867,7.0,0.01,84
Colombo Proper,2019-08-01,4.458029389653336e-05,6.9,79.867,7.0,0.13,85
Colombo Proper,2019-08-02,6.93505158442184e-05,6.9,79.867,7.0,0.24,85
Colombo Proper,2019-08-05,4.3963264866636625e-06,6.9,79.867,7.0,0.02,85
Colombo Proper,2019-08-06,5.951792946298224e-05,6.9,79.867,7.0,0.04,86
Colombo Proper,2019-08-07,0.0002358972517484437,6.9,79.867,7.0,0.01,85
Colombo Proper,2019-08-08,-3.7531327535029105e-05,6.9,79.867,7.0,1.23,81
Colombo Proper,2019-08-09,-3.7531327535029105e-05,6.9,79.867,7.0,0.28,79
Colombo Proper,2019-08-10,0.00016218292327949477,6.9,79.867,7.0,2.03,79
Colombo Proper,2019-08-11,0.00016218292327949477,6.9,79.867,7.0,0.32,82
Colombo Proper,2019-08-12,5.860973694382833e-05,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-08-13,5.860973694382833e-05,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-08-14,5.860973694382833e-05,6.9,79.867,7.0,0.16,83
Colombo Proper,2019-08-15,0.00013505861338097142,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-08-16,0.00016857315495144576,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-08-17,0.00016857315495144576,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-08-18,3.706723761402327e-05,6.9,79.867,7.0,0.03,83
Colombo Proper,2019-08-19,8.584961620742005e-05,6.9,79.867,7.0,0.11,83
Colombo Proper,2019-08-20,8.793838791530453e-05,6.9,79.867,7.0,0.12,83
Colombo Proper,2019-08-21,8.479952216441172e-05,6.9,79.867,7.0,0.11,83
Colombo Proper,2019-08-22,0.00015123070726030075,6.9,79.867,7.0,0.85,80
Colombo Proper,2019-08-23,0.00015123070726030075,6.9,79.867,7.0,0.64,79
Colombo Proper,2019-08-24,0.00015123070726030075,6.9,79.867,7.0,0.85,81
Colombo Proper,2019-08-25,2.8320877798642062e-05,6.9,79.867,7.0,0.42,81
Colombo Proper,2019-08-26,0.00018937345885206014,6.9,79.867,7.0,2.02,80
Colombo Proper,2019-08-27,0.00018937345885206014,6.9,79.867,7.0,0.1,82
Colombo Proper,2019-08-28,0.00018937345885206014,6.9,79.867,7.0,0.8,83
Colombo Proper,2019-08-29,0.00033158226870000357,6.9,79.867,7.0,0.8,82
Colombo Proper,2019-08-30,-6.487488077970437e-05,6.9,79.867,7.0,0.08,82
Colombo Proper,2019-08-31,4.148157993699298e-05,6.9,79.867,7.0,0.0,84
Colombo Proper,2019-09-01,1.1819308958476046e-05,6.9,79.867,7.0,0.43,81
Colombo Proper,2019-09-02,0.00012548695447923297,6.9,79.867,7.0,1.76,83
Colombo Proper,2019-09-03,2.2278653994414338e-05,6.9,79.867,7.0,0.04,84
Colombo Proper,2019-09-04,6.601078846206005e-05,6.9,79.867,7.0,0.08,83
Colombo Proper,2019-09-05,6.189868745003109e-05,6.9,79.867,7.0,0.13,83
Colombo Proper,2019-09-06,6.96768756388925e-06,6.9,79.867,7.0,0.17,84
Colombo Proper,2019-09-07,0.000142528222764163,6.9,79.867,7.0,0.0,85
Colombo Proper,2019-09-08,0.00010519816768094976,6.9,79.867,7.0,0.0,85
Colombo Proper,2019-09-09,7.796198665621607e-05,6.9,79.867,7.0,0.0,85
Colombo Proper,2019-09-10,0.00017064590928829999,6.9,79.867,7.0,0.0,84
Colombo Proper,2019-09-11,-2.7079145498339e-05,6.9,79.867,7.0,0.07,80
Colombo Proper,2019-09-12,-2.7079145498339e-05,6.9,79.867,7.0,2.29,78
Colombo Proper,2019-09-13,-2.7079145498339e-05,6.9,79.867,7.0,0.04,81
Colombo Proper,2019-09-14,-2.7079145498339e-05,6.9,79.867,7.0,0.09,82
Colombo Proper,2019-09-15,-6.487488077970437e-05,6.9,79.867,7.0,1.07,80
Colombo Proper,2019-09-16,7.293194215549228e-05,6.9,79.867,7.0,4.42,79
Colombo Proper,2019-09-17,7.293194215549228e-05,6.9,79.867,7.0,0.09,83
Colombo Proper,2019-09-18,0.00012243240552171499,6.9,79.867,7.0,0.18,83
Colombo Proper,2019-09-19,4.4304662755935576e-05,6.9,79.867,7.0,0.26,81
Colombo Proper,2019-09-20,4.4304662755935576e-05,6.9,79.867,7.0,0.42,82
Colombo Proper,2019-09-21,6.719672168285214e-05,6.9,79.867,7.0,0.02,81
Colombo Proper,2019-09-22,0.00035821774508804083,6.9,79.867,7.0,0.37,81
Colombo Proper,2019-09-23,0.00035821774508804083,6.9,79.867,7.0,0.23,79
Colombo Proper,2019-09-24,0.00035821774508804083,6.9,79.867,7.0,4.96,76
Colombo Proper,2019-09-25,0.00035821774508804083,6.9,79.867,7.0,3.5,77
Colombo Proper,2019-09-26,0.00035821774508804083,6.9,79.867,7.0,0.14,81
Colombo Proper,2019-09-27,0.00012225163065898164,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-09-28,0.0002095719037861284,6.9,79.867,7.0,0.06,78
Colombo Proper,2019-09-29,0.00015789322142168872,6.9,79.867,7.0,1.33,80
Colombo Proper,2019-09-30,0.00010800545806526604,6.9,79.867,7.0,0.0,80
Colombo Proper,2019-10-01,0.0001737579768947595,6.9,79.867,7.0,0.45,80
Colombo Proper,2019-10-02,8.218956230442276e-05,6.9,79.867,7.0,0.59,79
Colombo Proper,2019-10-03,0.0003043901944550457,6.9,79.867,7.0,0.0,80
Colombo Proper,2019-10-04,4.704659868522847e-05,6.9,79.867,7.0,0.13,82
Colombo Proper,2019-10-05,0.000175775737113565,6.9,79.867,7.0,0.01,81
Colombo Proper,2019-10-06,3.090292903243917e-05,6.9,79.867,7.0,0.02,79
Colombo Proper,2019-10-07,3.090292903243917e-05,6.9,79.867,7.0,0.95,80
Colombo Proper,2019-10-08,0.00014166481824307681,6.9,79.867,7.0,1.04,81
Colombo Proper,2019-10-09,0.00017219477908975972,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-10-10,0.0001929062722760271,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-10-11,0.00014986127269068453,6.9,79.867,7.0,0.07,80
Colombo Proper,2019-10-12,0.00014986127269068453,6.9,79.867,7.0,0.22,81
Colombo Proper,2019-10-13,0.00014986127269068453,6.9,79.867,7.0,0.11,81
Colombo Proper,2019-10-14,8.925810029372805e-05,6.9,79.867,7.0,0.63,82
Colombo Proper,2019-10-15,0.00018203204122008157,6.9,79.867,7.0,0.1,80
Colombo Proper,2019-10-16,0.00017682493990848228,6.9,79.867,7.0,1.53,79
Colombo Proper,2019-10-17,4.544709803342311e-05,6.9,79.867,7.0,0.14,82
Colombo Proper,2019-10-18,0.00010298422857387164,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-10-19,0.00016622207249608042,6.9,79.867,7.0,0.2,80
Colombo Proper,2019-10-20,6.604724330827594e-05,6.9,79.867,7.0,0.65,80
Colombo Proper,2019-10-21,0.00014718543563284252,6.9,79.867,7.0,1.3,78
Colombo Proper,2019-10-22,0.00014718543563284252,6.9,79.867,7.0,0.83,79
Colombo Proper,2019-10-23,0.00014718543563284252,6.9,79.867,7.0,0.07,81
Colombo Proper,2019-10-24,0.00021058682615315478,6.9,79.867,7.0,0.54,77
Colombo Proper,2019-10-25,0.00021058682615315478,6.9,79.867,7.0,0.21,81
Colombo Proper,2019-10-26,0.00021058682615315478,6.9,79.867,7.0,0.02,80
Colombo Proper,2019-10-27,0.00021058682615315478,6.9,79.867,7.0,0.01,79
Colombo Proper,2019-10-28,0.00021058682615315478,6.9,79.867,7.0,0.67,78
Colombo Proper,2019-10-29,0.00021058682615315478,6.9,79.867,7.0,0.17,79
Colombo Proper,2019-10-30,0.00013964581156198584,6.9,79.867,7.0,0.38,79
Colombo Proper,2019-10-31,0.00013964581156198584,6.9,79.867,7.0,0.35,80
Colombo Proper,2019-11-01,0.00013964581156198584,6.9,79.867,7.0,0.0,82
Colombo Proper,2019-11-02,0.00010207672051579292,6.9,79.867,7.0,0.0,79
Colombo Proper,2019-11-03,0.0001659270451597314,6.9,79.867,7.0,1.87,78
Colombo Proper,2019-11-04,0.0001659270451597314,6.9,79.867,7.0,0.96,81
Colombo Proper,2019-11-05,0.00022032403197048189,6.9,79.867,7.0,0.01,82
Colombo Proper,2019-11-06,0.00010850774930718768,6.9,79.867,7.0,0.02,83
Colombo Proper,2019-11-07,0.0001533303704185032,6.9,79.867,7.0,0.0,84
Colombo Proper,2019-11-08,2.449133360208192e-05,6.9,79.867,7.0,0.83,83
Colombo Proper,2019-11-09,9.954417328117415e-05,6.9,79.867,7.0,0.43,81
Colombo Proper,2019-11-10,9.954417328117415e-05,6.9,79.867,7.0,0.24,81
Colombo Proper,2019-11-11,0.0002464783486751575,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-11-12,0.00022867480778989612,6.9,79.867,7.0,0.08,81
Colombo Proper,2019-11-13,0.00010585084429531501,6.9,79.867,7.0,0.65,81
Colombo Proper,2019-11-14,0.00010585084429531501,6.9,79.867,7.0,0.72,83
Colombo Proper,2019-11-15,0.00030495616036308647,6.9,79.867,7.0,0.0,82
Colombo Proper,2019-11-16,0.00011812695955077446,6.9,79.867,7.0,0.18,80
Colombo Proper,2019-11-17,0.00021635686380833276,6.9,79.867,7.0,0.37,82
Colombo Proper,2019-11-18,0.0002562980434127043,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-11-19,0.0002262293126616732,6.9,79.867,7.0,1.04,80
Colombo Proper,2019-11-20,0.00011831086490211988,6.9,79.867,7.0,0.87,81
Colombo Proper,2019-11-21,0.0002690103541566053,6.9,79.867,7.0,0.05,82
Colombo Proper,2019-11-22,0.00024063424610616224,6.9,79.867,7.0,0.2,80
Colombo Proper,2019-11-23,3.679902874864638e-05,6.9,79.867,7.0,0.78,79
Colombo Proper,2019-11-24,5.579817723156864e-05,6.9,79.867,7.0,0.99,81
Colombo Proper,2019-11-25,0.0001413787106896712,6.9,79.867,7.0,0.0,79
Colombo Proper,2019-11-26,0.0001413787106896712,6.9,79.867,7.0,0.73,80
Colombo Proper,2019-11-27,0.00020783471999290634,6.9,79.867,7.0,1.11,82
Colombo Proper,2019-11-28,5.68003627756596e-05,6.9,79.867,7.0,0.06,83
Colombo Proper,2019-11-29,0.00032235882827080786,6.9,79.867,7.0,2.09,81
Colombo Proper,2019-11-30,0.00032235882827080786,6.9,79.867,7.0,1.31,78
Colombo Proper,2019-12-01,0.00017049506697583964,6.9,79.867,7.0,1.5,80
Colombo Proper,2019-12-02,0.00014863180439011388,6.9,79.867,7.0,0.01,82
Colombo Proper,2019-12-03,0.00010228400060441345,6.9,79.867,7.0,0.0,82
Colombo Proper,2019-12-04,0.00013228345076440664,6.9,79.867,7.0,0.0,79
Colombo Proper,2019-12-05,0.00013228345076440664,6.9,79.867,7.0,3.23,79
Colombo Proper,2019-12-06,0.00013228345076440664,6.9,79.867,7.0,0.42,82
Colombo Proper,2019-12-07,0.00014744970608490858,6.9,79.867,7.0,0.0,79
Colombo Proper,2019-12-08,0.00014744970608490858,6.9,79.867,7.0,0.2,81
Colombo Proper,2019-12-09,0.00018598558175317927,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-12-10,0.00018598558175317927,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-12-11,0.00012284358622023406,6.9,79.867,7.0,2.24,81
Colombo Proper,2019-12-12,0.00010424578556875465,6.9,79.867,7.0,0.0,82
Colombo Proper,2019-12-13,0.00021649416912227894,6.9,79.867,7.0,0.0,84
Colombo Proper,2019-12-14,0.000359186346017419,6.9,79.867,7.0,0.04,81
Colombo Proper,2019-12-15,0.0002754981434700852,6.9,79.867,7.0,0.04,81
Colombo Proper,2019-12-16,0.0002754981434700852,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-12-17,0.00012149609064142323,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-12-18,-4.637232239424427e-05,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-12-19,-4.637232239424427e-05,6.9,79.867,7.0,0.04,80
Colombo Proper,2019-12-20,7.94898009867197e-05,6.9,79.867,7.0,1.16,78
Colombo Proper,2019-12-21,7.94898009867197e-05,6.9,79.867,7.0,0.06,82
Colombo Proper,2019-12-22,0.00014850558862324745,6.9,79.867,7.0,0.0,82
Colombo Proper,2019-12-23,0.00014850558862324745,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-12-24,0.0002550241906414324,6.9,79.867,7.0,0.04,82
Colombo Proper,2019-12-25,4.728911813486761e-05,6.9,79.867,7.0,2.34,82
Colombo Proper,2019-12-26,0.0002037281242062879,6.9,79.867,7.0,0.0,81
Colombo Proper,2019-12-27,0.0002416867643049767,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-12-28,0.00011446567844384171,6.9,79.867,7.0,0.0,82
Colombo Proper,2019-12-29,0.0001522148543134837,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-12-30,0.0002942146156084754,6.9,79.867,7.0,0.0,83
Colombo Proper,2019-12-31,0.00019095603014470568,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-01-01,0.00019095603014470568,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-01-02,0.0001758197167120249,6.9,79.867,7.0,0.0,81
Colombo Proper,2020-01-03,0.0001811470054066706,6.9,79.867,7.0,4.42,83
Colombo Proper,2020-01-04,0.00022215057650497484,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-01-05,0.00014516388393212616,6.9,79.867,7.0,0.07,83
Colombo Proper,2020-01-06,0.00023126829603043478,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-01-07,0.00016550641808501151,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-01-08,0.000159444721198686,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-01-09,0.0001765471459148939,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-01-10,0.0002859636573313188,6.9,79.867,7.0,0.0,81
Colombo Proper,2020-01-11,8.481429740966081e-05,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-01-12,0.00010708493420632839,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-01-13,0.00023941961766201446,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-01-14,0.00023421432398674675,6.9,79.867,7.0,0.0,81
Colombo Proper,2020-01-15,0.0002480890194684822,6.9,79.867,7.0,0.0,80
Colombo Proper,2020-01-16,0.00025165356257570023,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-01-17,0.00025165356257570023,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-01-18,0.0001968408803631077,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-01-19,0.00034213327970800394,6.9,79.867,7.0,0.04,83
Colombo Proper,2020-01-20,0.00014229120936798487,6.9,79.867,7.0,0.02,83
Colombo Proper,2020-01-21,0.0001066841920417195,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-01-22,8.923695397071347e-05,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-01-23,0.00017678640409973264,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-01-24,0.0002021668074626597,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-01-25,0.00017547566869848365,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-01-26,0.00014955944190544665,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-01-27,0.00019820279546919764,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-01-28,0.000231551298848491,6.9,79.867,7.0,0.0,81
Colombo Proper,2020-01-29,0.00020205059909375806,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-01-30,0.0003061261842824764,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-01-31,0.0003446412323474224,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-02-01,0.00026602840370324685,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-02-02,0.00026602840370324685,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-02-03,0.0002472165544068208,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-02-04,0.000359186346017419,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-02-05,0.000359186346017419,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-02-06,0.00022863024643044458,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-02-07,0.00011820208460106588,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-02-08,0.00023555920677210273,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-02-09,0.00034169363950356497,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-02-10,0.000359186346017419,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-02-11,0.00015529482257825708,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-02-12,0.00023171227076090872,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-02-13,0.0002089000604718235,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-02-14,0.00026132682905329513,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-02-15,0.00030380175852302464,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-02-16,0.000359186346017419,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-02-17,0.0003318927710119802,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-02-18,0.0003318927710119802,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-02-19,0.000359186346017419,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-02-20,0.000359186346017419,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-02-21,0.00013769388920409817,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-02-22,0.00013769388920409817,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-02-23,0.000269251566778081,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-02-24,0.00022319123268208955,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-02-25,0.00025699983925447174,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-02-26,0.000359186346017419,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-02-27,0.0003476997340625563,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-02-28,0.00021151951313700998,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-02-29,0.0003134785123514319,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-03-01,0.00028898103814233977,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-03-02,0.00020608901487621827,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-03-03,0.0002824761524587368,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-03-04,0.00019006718496096444,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-03-05,0.00019006718496096444,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-03-06,0.00021083901464025268,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-03-07,0.00020185153239251965,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-03-08,0.0002378402403791619,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-03-09,0.00033274868471983574,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-03-10,0.00034992924661132567,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-03-11,0.0003147830822962684,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-03-12,0.00022156388023530102,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-03-13,0.000359186346017419,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-03-14,0.0003071506905542914,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-03-15,0.00020866848334287426,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-03-16,0.00029029366781574385,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-03-17,0.0003156514615008844,6.9,79.867,7.0,0.17,84
Colombo Proper,2020-03-18,0.00015962987092526737,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-03-19,0.00015962987092526737,6.9,79.867,7.0,0.57,84
Colombo Proper,2020-03-20,0.00015962987092526737,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-03-21,0.00015962987092526737,6.9,79.867,7.0,0.24,84
Colombo Proper,2020-03-22,0.0002507782280502534,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-03-23,0.000359186346017419,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-03-24,0.00021914461628010608,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-03-25,0.00017389202883992866,6.9,79.867,7.0,0.0,87
Colombo Proper,2020-03-26,0.000359186346017419,6.9,79.867,7.0,0.22,84
Colombo Proper,2020-03-27,0.00020816200224398269,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-03-28,0.00033528026934896406,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-03-29,0.0001863390892109538,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-03-30,0.00023423400601855864,6.9,79.867,7.0,0.01,84
Colombo Proper,2020-03-31,0.00016853676468132423,6.9,79.867,7.0,0.05,85
Colombo Proper,2020-04-01,0.00015828455798327923,6.9,79.867,7.0,0.36,83
Colombo Proper,2020-04-02,0.0002478837732618933,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-04-03,0.00025884601799143383,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-04-04,0.00017131145958956622,6.9,79.867,7.0,1.77,83
Colombo Proper,2020-04-05,0.00021277451010511797,6.9,79.867,7.0,0.06,86
Colombo Proper,2020-04-06,0.00021277451010511797,6.9,79.867,7.0,0.01,87
Colombo Proper,2020-04-07,9.38554371256366e-05,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-04-08,0.00013653609216760103,6.9,79.867,7.0,0.44,85
Colombo Proper,2020-04-09,0.00014923111101977578,6.9,79.867,7.0,1.11,83
Colombo Proper,2020-04-10,0.00010581246702077356,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-04-11,0.00017408897853229404,6.9,79.867,7.0,1.37,84
Colombo Proper,2020-04-12,0.00016010750352543407,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-04-13,0.0001807971777470224,6.9,79.867,7.0,0.52,84
Colombo Proper,2020-04-14,0.00022269607221989425,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-04-15,4.693396476795897e-05,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-04-16,0.00019896343468485552,6.9,79.867,7.0,0.04,83
Colombo Proper,2020-04-17,0.0001839281614660109,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-04-18,0.00021453794530686005,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-04-19,0.00019141468643124845,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-04-20,0.00020317579391260104,6.9,79.867,7.0,0.79,85
Colombo Proper,2020-04-21,0.00016009817113738146,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-04-22,0.00016009817113738146,6.9,79.867,7.0,0.0,82
Colombo Proper,2020-04-23,0.00016009817113738146,6.9,79.867,7.0,0.08,83
Colombo Proper,2020-04-24,0.0001406910458095868,6.9,79.867,7.0,0.2,85
Colombo Proper,2020-04-25,0.0001406910458095868,6.9,79.867,7.0,0.67,85
Colombo Proper,2020-04-26,0.00013594279799546968,6.9,79.867,7.0,0.26,86
Colombo Proper,2020-04-27,0.00013544343171042802,6.9,79.867,7.0,0.7,86
Colombo Proper,2020-04-28,7.410965218508509e-05,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-04-29,0.00010461171125128785,6.9,79.867,7.0,0.23,85
Colombo Proper,2020-04-30,0.0001838830943896734,6.9,79.867,7.0,0.0,87
Colombo Proper,2020-05-01,0.00016563200827055224,6.9,79.867,7.0,0.11,85
Colombo Proper,2020-05-02,0.00023791708481264885,6.9,79.867,7.0,0.02,87
Colombo Proper,2020-05-03,0.0001532576961496553,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-05-04,0.00023076801647530136,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-05-05,0.00012896975795815318,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-05-06,0.00012896975795815318,6.9,79.867,7.0,0.96,82
Colombo Proper,2020-05-07,0.00012896975795815318,6.9,79.867,7.0,0.01,84
Colombo Proper,2020-05-08,0.00012896975795815318,6.9,79.867,7.0,0.34,85
Colombo Proper,2020-05-09,0.00011235204655122309,6.9,79.867,7.0,0.2,85
Colombo Proper,2020-05-10,0.00023127830089533877,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-05-11,0.00023127830089533877,6.9,79.867,7.0,1.62,82
Colombo Proper,2020-05-12,0.00023127830089533877,6.9,79.867,7.0,0.02,83
Colombo Proper,2020-05-13,0.00016318259173762225,6.9,79.867,7.0,0.13,84
Colombo Proper,2020-05-14,0.00015030014931253027,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-05-15,0.00034385997744956146,6.9,79.867,7.0,0.12,83
Colombo Proper,2020-05-16,0.00034385997744956146,6.9,79.867,7.0,3.35,86
Colombo Proper,2020-05-17,0.00034385997744956146,6.9,79.867,7.0,0.0,87
Colombo Proper,2020-05-18,0.00034385997744956146,6.9,79.867,7.0,0.1,86
Colombo Proper,2020-05-19,0.0001189361982722547,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-05-20,0.0001189361982722547,6.9,79.867,7.0,0.03,86
Colombo Proper,2020-05-21,2.677951647760532e-05,6.9,79.867,7.0,0.0,84
Colombo Proper,2020-05-22,2.677951647760532e-05,6.9,79.867,7.0,0.11,82
Colombo Proper,2020-05-23,0.00015992027465511766,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-05-24,0.00015992027465511766,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-05-25,0.00012299704560214664,6.9,79.867,7.0,0.0,86
Colombo Proper,2020-05-26,8.88699439362386e-05,6.9,79.867,7.0,0.07,85
Colombo Proper,2020-05-27,0.00010825617791964679,6.9,79.867,7.0,0.59,83
Colombo Proper,2020-05-28,0.00010825617791964679,6.9,79.867,7.0,0.0,83
Colombo Proper,2020-05-29,6.240960160428663e-05,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-05-30,3.846044830897755e-05,6.9,79.867,7.0,0.09,85
Colombo Proper,2020-05-31,-2.987381835365395e-06,6.9,79.867,7.0,0.08,85
Colombo Proper,2020-06-01,0.00012114194412203875,6.9,79.867,7.0,0.03,85
Colombo Proper,2020-06-02,0.00013343143068490253,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-06-03,4.184015518299238e-05,6.9,79.867,7.0,0.02,85
Colombo Proper,2020-06-04,6.386906709541972e-05,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-06-05,6.390508387308208e-05,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-06-06,9.759900266702663e-05,6.9,79.867,7.0,1.08,80
Colombo Proper,2020-06-07,9.759900266702663e-05,6.9,79.867,7.0,0.38,80
Colombo Proper,2020-06-08,9.759900266702663e-05,6.9,79.867,7.0,1.27,83
Colombo Proper,2020-06-09,9.759900266702663e-05,6.9,79.867,7.0,0.0,85
Colombo Proper,2020-06-10,0.00018448677182740953,6.9,79.867,7.0,0.01,85
